facility_name,date,day_of_week,bucket_index_15,time_bucket_15,bucket_15_minute,avg_percent_full,avg_people,capacity,sample_count_within_bucket,source_first_timestamp
Main Gym Fitness Gym,2026-04-15,Wednesday,83,20:45,45,43.0,31.0,72,1,2026-04-15T20:45:03-07:00
Main Gym Fitness Gym,2026-04-15,Wednesday,84,21:00,0,50.0,36.0,72,1,2026-04-15T21:00:03-07:00
Main Gym Fitness Gym,2026-04-15,Wednesday,85,21:15,15,38.0,27.0,72,1,2026-04-15T21:15:03-07:00
Main Gym Fitness Gym,2026-04-15,Wednesday,86,21:30,30,24.0,17.0,72,1,2026-04-15T21:30:03-07:00
Main Gym Fitness Gym,2026-04-15,Wednesday,87,21:45,45,38.0,27.0,72,1,2026-04-15T21:45:03-07:00
Main Gym Fitness Gym,2026-04-15,Wednesday,88,22:00,0,47.0,34.0,72,1,2026-04-15T22:00:03-07:00
Main Gym Fitness Gym,2026-04-15,Wednesday,89,22:15,15,47.0,34.0,72,1,2026-04-15T22:15:03-07:00
Main Gym Fitness Gym,2026-04-15,Wednesday,90,22:30,30,44.0,32.0,72,1,2026-04-15T22:30:03-07:00
Main Gym Fitness Gym,2026-04-15,Wednesday,91,22:45,45,38.0,27.0,72,1,2026-04-15T22:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,24,06:00,0,1.0,1.0,72,1,2026-04-16T06:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,25,06:15,15,1.0,1.0,72,1,2026-04-16T06:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,26,06:30,30,14.0,10.0,72,1,2026-04-16T06:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,27,06:45,45,4.0,3.0,72,1,2026-04-16T06:45:04-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,28,07:00,0,18.0,13.0,72,1,2026-04-16T07:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,29,07:15,15,18.0,13.0,72,1,2026-04-16T07:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,30,07:30,30,17.0,12.0,72,1,2026-04-16T07:30:04-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,31,07:45,45,61.0,44.0,72,1,2026-04-16T07:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,32,08:00,0,10.0,7.0,72,1,2026-04-16T08:00:04-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,33,08:15,15,25.0,18.0,72,1,2026-04-16T08:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,34,08:30,30,21.0,15.0,72,1,2026-04-16T08:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,35,08:45,45,14.0,10.0,72,1,2026-04-16T08:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,36,09:00,0,17.0,12.0,72,1,2026-04-16T09:00:05-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,37,09:15,15,15.0,11.0,72,1,2026-04-16T09:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,38,09:30,30,18.0,13.0,72,1,2026-04-16T09:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,39,09:45,45,14.0,10.0,72,1,2026-04-16T09:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,40,10:00,0,26.0,19.0,72,1,2026-04-16T10:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,41,10:15,15,42.0,30.0,72,1,2026-04-16T10:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,42,10:30,30,15.0,11.0,72,1,2026-04-16T10:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,43,10:45,45,33.0,24.0,72,1,2026-04-16T10:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,44,11:00,0,31.0,22.0,72,1,2026-04-16T11:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,45,11:15,15,35.0,25.0,72,1,2026-04-16T11:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,46,11:30,30,33.0,24.0,72,1,2026-04-16T11:30:04-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,47,11:45,45,67.0,48.0,72,1,2026-04-16T11:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,48,12:00,0,40.0,29.0,72,1,2026-04-16T12:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,49,12:15,15,38.0,27.0,72,1,2026-04-16T12:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,50,12:30,30,25.0,18.0,72,1,2026-04-16T12:30:04-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,52,13:00,0,32.0,23.0,72,1,2026-04-16T13:00:04-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,53,13:15,15,28.0,20.0,72,1,2026-04-16T13:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,54,13:30,30,33.0,24.0,72,1,2026-04-16T13:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,55,13:45,45,28.0,20.0,72,1,2026-04-16T13:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,56,14:00,0,43.0,31.0,72,1,2026-04-16T14:00:04-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,57,14:15,15,31.0,22.0,72,1,2026-04-16T14:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,58,14:30,30,26.0,19.0,72,1,2026-04-16T14:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,59,14:45,45,28.0,20.0,72,1,2026-04-16T14:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,60,15:00,0,32.0,23.0,72,1,2026-04-16T15:00:05-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,61,15:15,15,38.0,27.0,72,1,2026-04-16T15:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,62,15:30,30,38.0,27.0,72,1,2026-04-16T15:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,63,15:45,45,35.0,25.0,72,1,2026-04-16T15:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,64,16:00,0,32.0,23.0,72,1,2026-04-16T16:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,65,16:15,15,40.0,29.0,72,1,2026-04-16T16:15:04-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,66,16:30,30,45.0,32.5,72,2,2026-04-16T16:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,67,16:45,45,22.0,16.0,72,1,2026-04-16T16:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,68,17:00,0,67.0,48.0,72,1,2026-04-16T17:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,69,17:15,15,32.0,23.0,72,1,2026-04-16T17:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,70,17:30,30,54.0,39.0,72,1,2026-04-16T17:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,71,17:45,45,53.0,38.0,72,1,2026-04-16T17:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,72,18:00,0,49.0,35.0,72,1,2026-04-16T18:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,73,18:15,15,42.0,30.0,72,1,2026-04-16T18:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,74,18:30,30,38.0,27.0,72,1,2026-04-16T18:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,75,18:45,45,47.0,34.0,72,1,2026-04-16T18:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,76,19:00,0,25.0,18.0,72,1,2026-04-16T19:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,77,19:15,15,43.0,31.0,72,1,2026-04-16T19:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,78,19:30,30,33.0,24.0,72,1,2026-04-16T19:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,79,19:45,45,74.0,53.0,72,1,2026-04-16T19:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,80,20:00,0,43.0,31.0,72,1,2026-04-16T20:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,81,20:15,15,35.0,25.0,72,1,2026-04-16T20:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,82,20:30,30,31.0,22.0,72,1,2026-04-16T20:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,83,20:45,45,39.0,28.0,72,1,2026-04-16T20:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,84,21:00,0,61.0,44.0,72,1,2026-04-16T21:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,85,21:15,15,49.0,35.0,72,1,2026-04-16T21:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,86,21:30,30,32.0,23.0,72,1,2026-04-16T21:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,87,21:45,45,28.0,20.0,72,1,2026-04-16T21:45:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,88,22:00,0,38.0,27.0,72,1,2026-04-16T22:00:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,89,22:15,15,31.0,22.0,72,1,2026-04-16T22:15:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,90,22:30,30,31.0,22.0,72,1,2026-04-16T22:30:03-07:00
Main Gym Fitness Gym,2026-04-16,Thursday,91,22:45,45,18.0,13.0,72,1,2026-04-16T22:45:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,24,06:00,0,1.0,1.0,72,1,2026-04-17T06:00:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,25,06:15,15,1.0,1.0,72,1,2026-04-17T06:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,26,06:30,30,15.0,11.0,72,1,2026-04-17T06:30:05-07:00
Main Gym Fitness Gym,2026-04-17,Friday,27,06:45,45,10.0,7.0,72,1,2026-04-17T06:45:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,28,07:00,0,4.0,3.0,72,1,2026-04-17T07:00:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,29,07:15,15,11.0,8.0,72,1,2026-04-17T07:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,30,07:30,30,10.0,7.0,72,1,2026-04-17T07:30:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,31,07:45,45,12.0,9.0,72,1,2026-04-17T07:45:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,32,08:00,0,24.0,17.0,72,1,2026-04-17T08:00:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,33,08:15,15,6.0,4.0,72,1,2026-04-17T08:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,34,08:30,30,7.0,5.0,72,1,2026-04-17T08:30:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,35,08:45,45,15.0,11.0,72,1,2026-04-17T08:45:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,36,09:00,0,40.0,29.0,72,1,2026-04-17T09:00:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,37,09:15,15,15.0,11.0,72,1,2026-04-17T09:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,38,09:30,30,7.0,5.0,72,1,2026-04-17T09:30:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,39,09:45,45,19.0,14.0,72,1,2026-04-17T09:45:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,40,10:00,0,36.0,26.0,72,1,2026-04-17T10:00:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,41,10:15,15,15.0,11.0,72,1,2026-04-17T10:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,42,10:30,30,25.0,18.0,72,1,2026-04-17T10:30:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,43,10:45,45,10.0,7.0,72,1,2026-04-17T10:45:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,44,11:00,0,36.0,26.0,72,1,2026-04-17T11:00:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,45,11:15,15,25.0,18.0,72,1,2026-04-17T11:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,46,11:30,30,12.0,9.0,72,1,2026-04-17T11:30:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,47,11:45,45,54.0,39.0,72,1,2026-04-17T11:45:02-07:00
Main Gym Fitness Gym,2026-04-17,Friday,48,12:00,0,35.0,25.0,72,1,2026-04-17T12:00:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,49,12:15,15,32.0,23.0,72,1,2026-04-17T12:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,50,12:30,30,18.0,13.0,72,1,2026-04-17T12:30:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,51,12:45,45,26.0,19.0,72,1,2026-04-17T12:45:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,52,13:00,0,32.0,23.0,72,1,2026-04-17T13:00:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,53,13:15,15,36.0,26.0,72,1,2026-04-17T13:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,54,13:30,30,19.0,14.0,72,1,2026-04-17T13:30:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,55,13:45,45,15.0,11.0,72,1,2026-04-17T13:45:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,56,14:00,0,35.0,25.0,72,1,2026-04-17T14:00:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,57,14:15,15,19.0,14.0,72,1,2026-04-17T14:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,58,14:30,30,26.0,19.0,72,1,2026-04-17T14:30:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,59,14:45,45,39.0,28.0,72,1,2026-04-17T14:45:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,60,15:00,0,19.0,14.0,72,1,2026-04-17T15:00:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,61,15:15,15,29.0,21.0,72,1,2026-04-17T15:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,62,15:30,30,28.0,20.0,72,1,2026-04-17T15:30:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,63,15:45,45,15.0,11.0,72,1,2026-04-17T15:45:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,64,16:00,0,15.0,11.0,72,1,2026-04-17T16:00:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,65,16:15,15,42.0,30.0,72,1,2026-04-17T16:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,66,16:30,30,29.0,21.0,72,1,2026-04-17T16:30:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,67,16:45,45,15.0,11.0,72,1,2026-04-17T16:45:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,68,17:00,0,54.0,39.0,72,1,2026-04-17T17:00:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,69,17:15,15,22.0,16.0,72,1,2026-04-17T17:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,70,17:30,30,33.0,24.0,72,1,2026-04-17T17:30:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,71,17:45,45,39.0,28.0,72,1,2026-04-17T17:45:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,72,18:00,0,35.0,25.0,72,1,2026-04-17T18:00:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,73,18:15,15,29.0,21.0,72,1,2026-04-17T18:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,74,18:30,30,36.0,26.0,72,1,2026-04-17T18:30:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,75,18:45,45,49.0,35.0,72,1,2026-04-17T18:45:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,76,19:00,0,44.0,32.0,72,1,2026-04-17T19:00:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,77,19:15,15,39.0,28.0,72,1,2026-04-17T19:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,78,19:30,30,25.0,18.0,72,1,2026-04-17T19:30:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,79,19:45,45,21.0,15.0,72,1,2026-04-17T19:45:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,80,20:00,0,14.0,10.0,72,1,2026-04-17T20:00:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,81,20:15,15,33.0,24.0,72,1,2026-04-17T20:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,82,20:30,30,40.0,29.0,72,1,2026-04-17T20:30:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,83,20:45,45,26.0,19.0,72,1,2026-04-17T20:45:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,84,21:00,0,11.0,8.0,72,1,2026-04-17T21:00:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,85,21:15,15,26.0,19.0,72,1,2026-04-17T21:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,86,21:30,30,17.0,12.0,72,1,2026-04-17T21:30:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,87,21:45,45,38.0,27.0,72,1,2026-04-17T21:45:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,88,22:00,0,32.0,23.0,72,1,2026-04-17T22:00:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,89,22:15,15,19.0,14.0,72,1,2026-04-17T22:15:03-07:00
Main Gym Fitness Gym,2026-04-17,Friday,90,22:30,30,22.0,16.0,72,1,2026-04-17T22:30:04-07:00
Main Gym Fitness Gym,2026-04-17,Friday,91,22:45,45,17.0,12.0,72,1,2026-04-17T22:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,32,08:00,0,3.0,2.0,72,1,2026-04-18T08:00:05-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,33,08:15,15,15.0,11.0,72,1,2026-04-18T08:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,34,08:30,30,4.0,3.0,72,1,2026-04-18T08:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,35,08:45,45,24.0,17.0,72,1,2026-04-18T08:45:02-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,36,09:00,0,21.0,15.0,72,1,2026-04-18T09:00:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,37,09:15,15,22.0,16.0,72,1,2026-04-18T09:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,38,09:30,30,25.0,18.0,72,1,2026-04-18T09:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,39,09:45,45,10.0,7.0,72,1,2026-04-18T09:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,40,10:00,0,15.0,11.0,72,1,2026-04-18T10:00:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,41,10:15,15,21.0,15.0,72,1,2026-04-18T10:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,42,10:30,30,11.0,8.0,72,1,2026-04-18T10:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,43,10:45,45,14.0,10.0,72,1,2026-04-18T10:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,44,11:00,0,28.0,20.0,72,1,2026-04-18T11:00:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,45,11:15,15,15.0,11.0,72,1,2026-04-18T11:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,46,11:30,30,10.0,7.0,72,1,2026-04-18T11:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,47,11:45,45,38.0,27.0,72,1,2026-04-18T11:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,48,12:00,0,35.0,25.0,72,1,2026-04-18T12:00:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,49,12:15,15,42.0,30.0,72,1,2026-04-18T12:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,50,12:30,30,26.0,19.0,72,1,2026-04-18T12:30:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,51,12:45,45,22.0,16.0,72,1,2026-04-18T12:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,52,13:00,0,19.0,14.0,72,1,2026-04-18T13:00:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,53,13:15,15,4.0,3.0,72,1,2026-04-18T13:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,54,13:30,30,10.0,7.0,72,1,2026-04-18T13:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,55,13:45,45,4.0,3.0,72,1,2026-04-18T13:45:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,56,14:00,0,26.0,19.0,72,1,2026-04-18T14:00:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,57,14:15,15,22.0,16.0,72,1,2026-04-18T14:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,58,14:30,30,17.0,12.0,72,1,2026-04-18T14:30:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,59,14:45,45,4.0,3.0,72,1,2026-04-18T14:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,60,15:00,0,10.0,7.0,72,1,2026-04-18T15:00:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,61,15:15,15,10.0,7.0,72,1,2026-04-18T15:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,62,15:30,30,22.0,16.0,72,1,2026-04-18T15:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,63,15:45,45,22.0,16.0,72,1,2026-04-18T15:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,64,16:00,0,32.0,23.0,72,1,2026-04-18T16:00:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,65,16:15,15,18.0,13.0,72,1,2026-04-18T16:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,66,16:30,30,24.0,17.0,72,1,2026-04-18T16:30:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,67,16:45,45,15.0,11.0,72,1,2026-04-18T16:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,68,17:00,0,6.0,4.0,72,1,2026-04-18T17:00:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,69,17:15,15,4.0,3.0,72,1,2026-04-18T17:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,70,17:30,30,1.0,1.0,72,1,2026-04-18T17:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,71,17:45,45,10.0,7.0,72,1,2026-04-18T17:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,72,18:00,0,1.0,1.0,72,1,2026-04-18T18:00:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,73,18:15,15,19.0,14.0,72,1,2026-04-18T18:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,74,18:30,30,17.0,12.0,72,1,2026-04-18T18:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,75,18:45,45,36.0,26.0,72,1,2026-04-18T18:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,76,19:00,0,50.0,36.0,72,1,2026-04-18T19:00:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,77,19:15,15,31.0,22.0,72,1,2026-04-18T19:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,78,19:30,30,18.0,13.0,72,1,2026-04-18T19:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,79,19:45,45,15.0,11.0,72,1,2026-04-18T19:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,80,20:00,0,85.0,61.0,72,1,2026-04-18T20:00:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,81,20:15,15,22.0,16.0,72,1,2026-04-18T20:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,82,20:30,30,12.0,9.0,72,1,2026-04-18T20:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,83,20:45,45,21.0,15.0,72,1,2026-04-18T20:45:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,84,21:00,0,28.0,20.0,72,1,2026-04-18T21:00:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,85,21:15,15,15.0,11.0,72,1,2026-04-18T21:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,86,21:30,30,21.0,15.0,72,1,2026-04-18T21:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,87,21:45,45,35.0,25.0,72,1,2026-04-18T21:45:04-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,88,22:00,0,36.0,26.0,72,1,2026-04-18T22:00:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,89,22:15,15,12.0,9.0,72,1,2026-04-18T22:15:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,90,22:30,30,36.0,26.0,72,1,2026-04-18T22:30:03-07:00
Main Gym Fitness Gym,2026-04-18,Saturday,91,22:45,45,11.0,8.0,72,1,2026-04-18T22:45:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,32,08:00,0,1.0,1.0,72,1,2026-04-19T08:00:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,33,08:15,15,1.0,1.0,72,1,2026-04-19T08:15:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,34,08:30,30,1.0,1.0,72,1,2026-04-19T08:30:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,35,08:45,45,8.0,6.0,72,1,2026-04-19T08:45:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,36,09:00,0,11.0,8.0,72,1,2026-04-19T09:00:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,37,09:15,15,4.0,3.0,72,1,2026-04-19T09:15:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,38,09:30,30,17.0,12.0,72,1,2026-04-19T09:30:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,39,09:45,45,21.0,15.0,72,1,2026-04-19T09:45:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,40,10:00,0,7.0,5.0,72,1,2026-04-19T10:00:05-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,41,10:15,15,19.0,14.0,72,1,2026-04-19T10:15:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,42,10:30,30,7.0,5.0,72,1,2026-04-19T10:30:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,43,10:45,45,10.0,7.0,72,1,2026-04-19T10:45:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,44,11:00,0,15.0,11.0,72,1,2026-04-19T11:00:04-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,45,11:15,15,1.0,1.0,72,1,2026-04-19T11:15:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,46,11:30,30,17.0,12.0,72,1,2026-04-19T11:30:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,47,11:45,45,15.0,11.0,72,1,2026-04-19T11:45:04-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,48,12:00,0,15.0,11.0,72,1,2026-04-19T12:00:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,49,12:15,15,17.0,12.0,72,1,2026-04-19T12:15:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,50,12:30,30,22.0,16.0,72,1,2026-04-19T12:30:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,51,12:45,45,10.0,7.0,72,1,2026-04-19T12:45:03-07:00
Main Gym Fitness Gym,2026-04-19,Sunday,52,13:00,0,3.0,2.0,72,1,2026-04-19T13:00:03-07:00
